241.29,100.00,241.29,100.00
241.29,100.00,241.29,100.00
241.29,100.00,241.29,100.00
241.29,100.00,241.29,100.00
241.29,100.00,241.29,100.00
241.29,100.00,241.29,100.00
241.29,100.00,241.29,100.00
241.29,100.00,241.29,100.00
241.29,100.00,241.29,100.00
241.29,100.00,241.29,100.00
241.29,100.00,241.29,100.00
241.29,100.00,241.29,100.00
241.29,100.00,241.29,100.00
241.29,100.00,241.29,100.00
241.29,100.00,241.29,100.00
241.29,100.00,241.29,100.00
241.29,100.00,241.29,100.00
241.29,100.00,241.29,100.00
241.29,100.00,241.29,100.00
241.29,100.00,241.29,100.00
241.29,100.00,241.29,100.00
241.29,100.00,241.29,100.00
241.29,100.00,241.29,100.00
241.29,100.00,241.29,100.00
241.29,100.00,241.29,100.00
241.29,100.00,241.29,100.00
241.29,100.00,241.29,100.00
241.29,100.00,241.29,100.00
241.29,100.00,241.29,100.00
241.29,100.00,241.29,100.00
241.29,100.00,238.24,100.00
241.29,100.00,238.24,100.00
241.29,100.00,238.24,100.00
241.29,100.00,238.24,100.00
241.29,100.00,238.24,100.00
241.29,100.00,238.24,100.00
241.29,100.00,238.24,100.00
241.29,100.00,238.24,100.00
241.29,100.00,238.24,100.00
241.29,100.00,238.24,100.00
241.29,100.00,238.24,100.00
241.29,100.00,238.24,100.00
241.29,100.00,238.24,100.00
241.29,100.00,238.24,100.00
241.29,100.00,238.24,100.00
241.29,100.00,238.24,100.00
241.29,100.00,238.24,100.00
241.29,100.00,238.24,100.00
241.29,100.00,238.24,100.00
241.29,100.00,238.24,100.00
241.29,100.00,238.24,100.00
241.29,100.00,238.24,100.00
241.29,100.00,238.24,100.00
241.29,100.00,238.24,100.00
241.29,100.00,238.24,100.00
241.29,100.00,238.24,100.00
241.29,100.00,241.29,100.00
241.29,100.00,241.29,100.00
241.29,100.00,241.29,100.00
241.29,100.00,241.29,100.00
241.29,100.00,241.29,100.00
241.29,100.00,241.29,100.00
241.29,100.00,241.29,100.00
241.29,100.00,241.29,100.00
241.29,100.00,241.29,100.00
241.29,100.00,241.29,100.00
241.29,100.00,241.29,100.00
241.29,100.00,241.29,100.00
241.29,100.00,241.29,100.00
241.29,100.00,241.29,100.00
241.29,100.00,241.29,100.00
241.29,100.00,241.29,100.00
241.29,100.00,241.29,100.00
241.29,100.00,241.29,100.00
241.29,100.00,241.29,100.00
241.29,100.00,241.29,100.00
241.29,100.00,241.29,100.00
241.29,100.00,241.29,100.00
241.29,100.00,241.29,100.00
241.29,100.00,241.29,100.00
241.29,100.00,241.29,100.00
241.29,100.00,241.29,100.00
241.29,100.00,241.29,100.00
253.51,100.00,250.45,100.00
253.51,100.00,250.45,100.00
253.51,100.00,250.45,100.00
253.51,100.00,250.45,100.00
253.51,100.00,250.45,100.00
253.51,100.00,250.45,100.00
253.51,100.00,250.45,100.00
253.51,100.00,250.45,100.00
253.51,100.00,250.45,100.00
253.51,100.00,250.45,100.00
253.51,100.00,250.45,100.00
253.51,100.00,250.45,100.00
253.51,100.00,250.45,100.00
253.51,100.00,250.45,100.00
253.51,100.00,250.45,100.00
253.51,100.00,250.45,100.00
253.51,100.00,250.45,100.00
253.51,100.00,250.45,100.00
253.51,100.00,250.45,100.00
253.51,100.00,250.45,100.00
253.51,100.00,250.45,100.00
253.51,100.00,250.45,100.00
253.51,100.00,250.45,100.00
253.51,100.00,250.45,100.00
253.51,100.00,250.45,100.00
253.51,100.00,250.45,100.00
241.29,100.00,238.24,100.00
241.29,100.00,238.24,100.00
241.29,100.00,238.24,100.00
241.29,100.00,238.24,100.00
241.29,100.00,238.24,100.00
241.29,100.00,238.24,100.00
241.29,100.00,238.24,100.00
241.29,100.00,238.24,100.00
241.29,100.00,238.24,100.00
241.29,100.00,238.24,100.00
241.29,100.00,238.24,100.00
241.29,100.00,238.24,100.00
241.29,100.00,238.24,100.00
241.29,100.00,238.24,100.00
241.29,100.00,238.24,100.00
241.29,100.00,238.24,100.00
241.29,100.00,238.24,100.00
241.29,100.00,238.24,100.00
241.29,100.00,238.24,100.00
241.29,100.00,238.24,100.00
241.29,100.00,238.24,100.00
241.29,100.00,238.24,100.00
241.29,100.00,238.24,100.00
241.29,100.00,238.24,100.00
241.29,100.00,238.24,100.00
241.29,100.00,238.24,100.00
241.29,100.00,241.29,100.00
241.29,100.00,241.29,100.00
241.29,100.00,241.29,100.00
241.29,100.00,241.29,100.00
241.29,100.00,241.29,100.00
241.29,100.00,241.29,100.00
